         Curves of the Total Solar Eclipse of 2043 April 09         
+------------------------------------------------------------------+
|                    Rising and Setting Curves                     |
+------------------------------------------------------------------+
|      Time in UT1      |      Latitude      |      Longitude      |
|      18:26:36.00      |     45°10.49'N     |     165°52.53'E     |
|      18:26:39.00      |     45°12.18'N     |     165°51.31'E     |
|      18:26:42.00      |     45°13.87'N     |     165°50.09'E     |
|      18:26:45.00      |     45°15.56'N     |     165°48.87'E     |
|      18:26:48.00      |     45°17.25'N     |     165°47.65'E     |
|      18:26:51.00      |     45°18.94'N     |     165°46.43'E     |
|      18:26:54.00      |     45°20.63'N     |     165°45.21'E     |
|      18:26:57.00      |     45°22.32'N     |     165°43.99'E     |
|      18:27:00.00      |     45°24.01'N     |     165°42.77'E     |
|      18:27:03.00      |     45°25.70'N     |     165°41.55'E     |
|      18:27:06.00      |     45°27.39'N     |     165°40.33'E     |
|      18:27:09.00      |     45°29.08'N     |     165°39.11'E     |
|      18:27:12.00      |     45°30.76'N     |     165°37.89'E     |
|      18:27:15.00      |     45°32.45'N     |     165°36.66'E     |
|      18:27:18.00      |     45°34.14'N     |     165°35.44'E     |
|      18:27:21.00      |     45°35.83'N     |     165°34.21'E     |
|      18:27:24.00      |     45°37.51'N     |     165°32.99'E     |
|      18:27:27.00      |     45°39.20'N     |     165°31.77'E     |
|      18:27:30.00      |     45°40.89'N     |     165°30.54'E     |
|      18:27:33.00      |     45°42.57'N     |     165°29.32'E     |
|      18:27:36.00      |     45°44.26'N     |     165°28.09'E     |
|      18:27:39.00      |     45°45.94'N     |     165°26.86'E     |
|      18:27:42.00      |     45°47.63'N     |     165°25.64'E     |
|      18:27:45.00      |     45°49.32'N     |     165°24.41'E     |
|      18:27:48.00      |     45°51.00'N     |     165°23.18'E     |
|      18:27:51.00      |     45°52.69'N     |     165°21.95'E     |
|      18:27:54.00      |     45°54.37'N     |     165°20.72'E     |
|      18:27:57.00      |     45°56.05'N     |     165°19.50'E     |
|      18:28:00.00      |     45°57.74'N     |     165°18.27'E     |
|      18:28:03.00      |     45°59.42'N     |     165°17.04'E     |
|      18:28:06.00      |     46°01.11'N     |     165°15.81'E     |
|      18:28:09.00      |     46°02.79'N     |     165°14.58'E     |
|      18:28:12.00      |     46°04.47'N     |     165°13.34'E     |
|      18:28:15.00      |     46°06.16'N     |     165°12.11'E     |
|      18:28:18.00      |     46°07.84'N     |     165°10.88'E     |
|      18:28:21.00      |     46°09.52'N     |     165°09.65'E     |
|      18:28:24.00      |     46°11.20'N     |     165°08.42'E     |
|      18:28:27.00      |     46°12.89'N     |     165°07.18'E     |
|      18:28:30.00      |     46°14.57'N     |     165°05.95'E     |
|      18:28:33.00      |     46°16.25'N     |     165°04.71'E     |
|      18:28:36.00      |     46°17.93'N     |     165°03.48'E     |
|      18:28:39.00      |     46°19.61'N     |     165°02.25'E     |
|      18:28:42.00      |     46°21.29'N     |     165°01.01'E     |
|      18:28:45.00      |     46°22.97'N     |     164°59.77'E     |
|      18:28:48.00      |     46°24.65'N     |     164°58.54'E     |
|      18:28:51.00      |     46°26.33'N     |     164°57.30'E     |
|      18:28:54.00      |     46°28.01'N     |     164°56.06'E     |
|      18:28:57.00      |     46°29.69'N     |     164°54.83'E     |
|      18:29:00.00      |     46°31.37'N     |     164°53.59'E     |
|      18:29:03.00      |     46°33.05'N     |     164°52.35'E     |
|      18:29:06.00      |     46°34.73'N     |     164°51.11'E     |
|      18:29:09.00      |     46°36.41'N     |     164°49.87'E     |
|      18:29:12.00      |     46°38.09'N     |     164°48.63'E     |
|      18:29:15.00      |     46°39.77'N     |     164°47.39'E     |
|      18:29:18.00      |     46°41.45'N     |     164°46.15'E     |
|      18:29:21.00      |     46°43.12'N     |     164°44.91'E     |
|      18:29:24.00      |     46°44.80'N     |     164°43.67'E     |
|      18:29:27.00      |     46°46.48'N     |     164°42.42'E     |
|      18:29:30.00      |     46°48.16'N     |     164°41.18'E     |
|      18:29:33.00      |     46°49.83'N     |     164°39.94'E     |
|      18:29:36.00      |     46°51.51'N     |     164°38.70'E     |
|      18:29:39.00      |     46°53.19'N     |     164°37.45'E     |
|      18:29:42.00      |     46°54.86'N     |     164°36.21'E     |
|      18:29:45.00      |     46°56.54'N     |     164°34.96'E     |
|      18:29:48.00      |     46°58.21'N     |     164°33.72'E     |
|      18:29:51.00      |     46°59.89'N     |     164°32.47'E     |
|      18:29:54.00      |     47°01.57'N     |     164°31.22'E     |
|      18:29:57.00      |     47°03.24'N     |     164°29.98'E     |
|      18:30:00.00      |     47°04.92'N     |     164°28.73'E     |
|      18:30:03.00      |     47°06.59'N     |     164°27.48'E     |
|      18:30:06.00      |     47°08.27'N     |     164°26.23'E     |
|      18:30:09.00      |     47°09.94'N     |     164°24.99'E     |
|      18:30:12.00      |     47°11.61'N     |     164°23.74'E     |
|      18:30:15.00      |     47°13.29'N     |     164°22.49'E     |
|      18:30:18.00      |     47°14.96'N     |     164°21.24'E     |
|      18:30:21.00      |     47°16.63'N     |     164°19.99'E     |
|      18:30:24.00      |     47°18.31'N     |     164°18.74'E     |
|      18:30:27.00      |     47°19.98'N     |     164°17.48'E     |
|      18:30:30.00      |     47°21.65'N     |     164°16.23'E     |
|      18:30:33.00      |     47°23.33'N     |     164°14.98'E     |
|      18:30:36.00      |     47°25.00'N     |     164°13.73'E     |
|      18:30:39.00      |     47°26.67'N     |     164°12.47'E     |
|      18:30:42.00      |     47°28.34'N     |     164°11.22'E     |
|      18:30:45.00      |     47°30.01'N     |     164°09.97'E     |
|      18:30:48.00      |     47°31.69'N     |     164°08.71'E     |
|      18:30:51.00      |     47°33.36'N     |     164°07.46'E     |
|      18:30:54.00      |     47°35.03'N     |     164°06.20'E     |
|      18:30:57.00      |     47°36.70'N     |     164°04.94'E     |
|      18:31:00.00      |     47°38.37'N     |     164°03.69'E     |
|      18:31:03.00      |     47°40.04'N     |     164°02.43'E     |
|      18:31:06.00      |     47°41.71'N     |     164°01.17'E     |
|      18:31:09.00      |     47°43.38'N     |     163°59.91'E     |
|      18:31:12.00      |     47°45.05'N     |     163°58.65'E     |
|      18:31:15.00      |     47°46.72'N     |     163°57.40'E     |
|      18:31:18.00      |     47°48.39'N     |     163°56.14'E     |
|      18:31:21.00      |     47°50.06'N     |     163°54.88'E     |
|      18:31:24.00      |     47°51.73'N     |     163°53.61'E     |
|      18:31:27.00      |     47°53.39'N     |     163°52.35'E     |
|      18:31:30.00      |     47°55.06'N     |     163°51.09'E     |
|      18:31:33.00      |     47°56.73'N     |     163°49.83'E     |
|      18:31:36.00      |     47°58.40'N     |     163°48.57'E     |
|      18:31:39.00      |     48°00.07'N     |     163°47.30'E     |
|      18:31:42.00      |     48°01.74'N     |     163°46.04'E     |
|      18:31:45.00      |     48°03.40'N     |     163°44.78'E     |
|      18:31:48.00      |     48°05.07'N     |     163°43.51'E     |
|      18:31:51.00      |     48°06.74'N     |     163°42.25'E     |
|      18:31:54.00      |     48°08.40'N     |     163°40.98'E     |
|      18:31:57.00      |     48°10.07'N     |     163°39.71'E     |
|      18:32:00.00      |     48°11.74'N     |     163°38.45'E     |
|      18:32:03.00      |     48°13.40'N     |     163°37.18'E     |
|      18:32:06.00      |     48°15.07'N     |     163°35.91'E     |
|      18:32:09.00      |     48°16.73'N     |     163°34.64'E     |
|      18:32:12.00      |     48°18.40'N     |     163°33.38'E     |
|      18:32:15.00      |     48°20.07'N     |     163°32.11'E     |
|      18:32:18.00      |     48°21.73'N     |     163°30.84'E     |
|      18:32:21.00      |     48°23.40'N     |     163°29.57'E     |
|      18:32:24.00      |     48°25.06'N     |     163°28.30'E     |
|      18:32:27.00      |     48°26.72'N     |     163°27.02'E     |
|      18:32:30.00      |     48°28.39'N     |     163°25.75'E     |
|      18:32:33.00      |     48°30.05'N     |     163°24.48'E     |
|      18:32:36.00      |     48°31.72'N     |     163°23.21'E     |
|      18:32:39.00      |     48°33.38'N     |     163°21.93'E     |
|      18:32:42.00      |     48°35.04'N     |     163°20.66'E     |
|      18:32:45.00      |     48°36.71'N     |     163°19.39'E     |
|      18:32:48.00      |     48°38.37'N     |     163°18.11'E     |
|      18:32:51.00      |     48°40.03'N     |     163°16.84'E     |
|      18:32:54.00      |     48°41.70'N     |     163°15.56'E     |
|      18:32:57.00      |     48°43.36'N     |     163°14.28'E     |
|      18:33:00.00      |     48°45.02'N     |     163°13.01'E     |
|      18:33:03.00      |     48°46.68'N     |     163°11.73'E     |
|      18:33:06.00      |     48°48.34'N     |     163°10.45'E     |
|      18:33:09.00      |     48°50.01'N     |     163°09.17'E     |
|      18:33:12.00      |     48°51.67'N     |     163°07.89'E     |
|      18:33:15.00      |     48°53.33'N     |     163°06.61'E     |
|      18:33:18.00      |     48°54.99'N     |     163°05.33'E     |
|      18:33:21.00      |     48°56.65'N     |     163°04.05'E     |
|      18:33:24.00      |     48°58.31'N     |     163°02.77'E     |
|      18:33:27.00      |     48°59.97'N     |     163°01.49'E     |
|      18:33:30.00      |     49°01.63'N     |     163°00.21'E     |
|      18:33:33.00      |     49°03.29'N     |     162°58.92'E     |
|      18:33:36.00      |     49°04.95'N     |     162°57.64'E     |
|      18:33:39.00      |     49°06.61'N     |     162°56.36'E     |
|      18:33:42.00      |     49°08.27'N     |     162°55.07'E     |
|      18:33:45.00      |     49°09.93'N     |     162°53.79'E     |
|      18:33:48.00      |     49°11.59'N     |     162°52.50'E     |
|      18:33:51.00      |     49°13.25'N     |     162°51.21'E     |
|      18:33:54.00      |     49°14.91'N     |     162°49.93'E     |
|      18:33:57.00      |     49°16.56'N     |     162°48.64'E     |
|      18:34:00.00      |     49°18.22'N     |     162°47.35'E     |
|      18:34:03.00      |     49°19.88'N     |     162°46.06'E     |
|      18:34:06.00      |     49°21.54'N     |     162°44.77'E     |
|      18:34:09.00      |     49°23.20'N     |     162°43.48'E     |
|      18:34:12.00      |     49°24.85'N     |     162°42.19'E     |
|      18:34:15.00      |     49°26.51'N     |     162°40.90'E     |
|      18:34:18.00      |     49°28.17'N     |     162°39.61'E     |
|      18:34:21.00      |     49°29.82'N     |     162°38.32'E     |
|      18:34:24.00      |     49°31.48'N     |     162°37.03'E     |
|      18:34:27.00      |     49°33.14'N     |     162°35.74'E     |
|      18:34:30.00      |     49°34.79'N     |     162°34.44'E     |
|      18:34:33.00      |     49°36.45'N     |     162°33.15'E     |
|      18:34:36.00      |     49°38.11'N     |     162°31.85'E     |
|      18:34:39.00      |     49°39.76'N     |     162°30.56'E     |
|      18:34:42.00      |     49°41.42'N     |     162°29.26'E     |
|      18:34:45.00      |     49°43.07'N     |     162°27.97'E     |
|      18:34:48.00      |     49°44.73'N     |     162°26.67'E     |
|      18:34:51.00      |     49°46.38'N     |     162°25.37'E     |
|      18:34:54.00      |     49°48.04'N     |     162°24.07'E     |
|      18:34:57.00      |     49°49.69'N     |     162°22.77'E     |
|      18:35:00.00      |     49°51.35'N     |     162°21.48'E     |
|      18:35:03.00      |     49°53.00'N     |     162°20.18'E     |
|      18:35:06.00      |     49°54.65'N     |     162°18.88'E     |
|      18:35:09.00      |     49°56.31'N     |     162°17.57'E     |
|      18:35:12.00      |     49°57.96'N     |     162°16.27'E     |
|      18:35:15.00      |     49°59.62'N     |     162°14.97'E     |
|      18:35:18.00      |     50°01.27'N     |     162°13.67'E     |
|      18:35:21.00      |     50°02.92'N     |     162°12.36'E     |
|      18:35:24.00      |     50°04.57'N     |     162°11.06'E     |
|      18:35:27.00      |     50°06.23'N     |     162°09.76'E     |
|      18:35:30.00      |     50°07.88'N     |     162°08.45'E     |
|      18:35:33.00      |     50°09.53'N     |     162°07.15'E     |
|      18:35:36.00      |     50°11.18'N     |     162°05.84'E     |
|      18:35:39.00      |     50°12.84'N     |     162°04.53'E     |
|      18:35:42.00      |     50°14.49'N     |     162°03.23'E     |
|      18:35:45.00      |     50°16.14'N     |     162°01.92'E     |
|      18:35:48.00      |     50°17.79'N     |     162°00.61'E     |
|      18:35:51.00      |     50°19.44'N     |     161°59.30'E     |
|      18:35:54.00      |     50°21.09'N     |     161°57.99'E     |
|      18:35:57.00      |     50°22.74'N     |     161°56.68'E     |
|      18:36:00.00      |     50°24.39'N     |     161°55.37'E     |
|      18:36:03.00      |     50°26.04'N     |     161°54.06'E     |
|      18:36:06.00      |     50°27.69'N     |     161°52.74'E     |
|      18:36:09.00      |     50°29.34'N     |     161°51.43'E     |
|      18:36:12.00      |     50°30.99'N     |     161°50.12'E     |
|      18:36:15.00      |     50°32.64'N     |     161°48.80'E     |
|      18:36:18.00      |     50°34.29'N     |     161°47.49'E     |
|      18:36:21.00      |     50°35.94'N     |     161°46.17'E     |
|      18:36:24.00      |     50°37.59'N     |     161°44.86'E     |
|      18:36:27.00      |     50°39.24'N     |     161°43.54'E     |
|      18:36:30.00      |     50°40.89'N     |     161°42.22'E     |
|      18:36:33.00      |     50°42.54'N     |     161°40.91'E     |
